Feature,Normalized.Dispersion
ENSMUSG00000114163,2.647591480408016
ENSMUSG00000113165,-0.2840465222573721
ENSMUSG00000034271,-0.7445839528588293
ENSMUSG00000034266,3.3317211306117107
ENSMUSG00000034258,3.264516295706984
ENSMUSG00000021252,0.5633651953092181
ENSMUSG00000012609,2.8064866696059725
ENSMUSG00000097902,0.8694865714347795
ENSMUSG00000021253,1.6118626778960066
ENSMUSG00000114051,NaN
ENSMUSG00000007867,0.873154453017915
ENSMUSG00000097543,2.3172525025435533
ENSMUSG00000021254,0.8420837910491376
ENSMUSG00000097488,-0.5364100252394299
ENSMUSG00000021255,-0.04769397140110107
ENSMUSG00000021256,-1.0006440375225467
ENSMUSG00000021257,-0.06547947656483183
ENSMUSG00000034168,1.3297705775672255
ENSMUSG00000034157,3.656537865288249
ENSMUSG00000048483,-0.542483549168876
ENSMUSG00000034145,-3.393520348331456
ENSMUSG00000021032,2.436147662707442
ENSMUSG00000034126,-1.5971850048462377
ENSMUSG00000021033,-1.0421468321623173
ENSMUSG00000113918,-0.8558271951852371
ENSMUSG00000034111,-0.5466123540352907
ENSMUSG00000090812,-1.8343027704474482
ENSMUSG00000072919,-1.2764431543418553
ENSMUSG00000021038,-1.2197846459679391
ENSMUSG00000021037,0.15891607120176332
ENSMUSG00000050671,2.0320060612121638
ENSMUSG00000021036,0.505671495229905
ENSMUSG00000079036,-0.09170702695136035
ENSMUSG00000100306,NaN
ENSMUSG00000021040,0.21161563865002672
ENSMUSG00000021039,-0.3164845360643863
ENSMUSG00000095724,NaN
ENSMUSG00000093847,NaN
ENSMUSG00000021044,-1.5561602334946174
ENSMUSG00000113434,-1.305609467787908
ENSMUSG00000113087,0.03249402380273547
ENSMUSG00000114001,NaN
ENSMUSG00000113997,NaN
ENSMUSG00000066392,-0.4966545467665891
ENSMUSG00000113884,NaN
ENSMUSG00000113539,-0.5778023817323256
ENSMUSG00000113001,-0.8111806368444909
ENSMUSG00000007682,0.9931698481437063
ENSMUSG00000097157,1.9767419042123597
ENSMUSG00000097071,0.14825657052342442
ENSMUSG00000061533,1.095425356402809
ENSMUSG00000085004,1.0765036499757306
ENSMUSG00000020963,4.544466983961405
ENSMUSG00000020962,-0.1639098366423228
ENSMUSG00000020961,4.8225620612830316
ENSMUSG00000090722,NaN
ENSMUSG00000086689,1.2210723418577731
ENSMUSG00000020964,-0.042958577348550235
ENSMUSG00000113164,NaN
ENSMUSG00000047414,0.7230936444642379
ENSMUSG00000112635,NaN
ENSMUSG00000112598,-0.9867919673210187
ENSMUSG00000111885,0.1701197684548307
ENSMUSG00000112812,-1.1610291143257252
ENSMUSG00000021003,-1.52579120096004
ENSMUSG00000112860,0.13856795834840688
ENSMUSG00000021886,4.252728868828029
ENSMUSG00000112510,NaN
ENSMUSG00000033854,-0.14850675694411414
ENSMUSG00000113613,0.4982545282263776
ENSMUSG00000021007,-1.4861393555416393
ENSMUSG00000021009,-1.3915466458038486
ENSMUSG00000021012,-1.1893887903444549
ENSMUSG00000051166,-1.1147846555412033
ENSMUSG00000021013,-1.5221942879847696
ENSMUSG00000114089,0.06440871781017843
ENSMUSG00000113210,NaN
ENSMUSG00000033713,3.002233365563338
ENSMUSG00000093465,2.253344167257787
ENSMUSG00000033731,5.817830958095429
ENSMUSG00000097917,1.2895355711435346
ENSMUSG00000113138,1.4529286646052935
ENSMUSG00000100211,NaN
ENSMUSG00000113136,3.055106220088131
ENSMUSG00000021176,3.718430019920986
ENSMUSG00000113147,1.208484581754115
ENSMUSG00000021177,-0.7160529468781364
ENSMUSG00000045404,8.752365176296257
ENSMUSG00000113268,2.167249103847946
ENSMUSG00000021178,0.571240663947587
ENSMUSG00000021179,-0.49971698222828403
ENSMUSG00000072884,2.8518218224390663
ENSMUSG00000001175,0.7864471615610965
ENSMUSG00000113362,-1.4870883038271219
ENSMUSG00000113679,-1.359718124160422
ENSMUSG00000033530,-1.1434075650837945
ENSMUSG00000113895,-2.0605824433642828
ENSMUSG00000021180,0.6636649639289298
ENSMUSG00000021185,1.67094801781878
ENSMUSG00000047415,-0.6380211283287159
ENSMUSG00000021182,-0.5918912106328171
ENSMUSG00000097160,-1.1611149557656582
ENSMUSG00000113634,-1.4135841602937578
ENSMUSG00000114113,-0.8780368520858055
ENSMUSG00000041846,-0.7185102074342936
ENSMUSG00000097121,0.2808517037427152
ENSMUSG00000047014,-2.2199373622961405
ENSMUSG00000021187,1.0319359170873892
ENSMUSG00000021186,-0.702325506976648
ENSMUSG00000021188,0.20819841371859346
ENSMUSG00000093579,-0.8331716280497015
ENSMUSG00000021189,-1.0798887425669776
ENSMUSG00000113902,1.4241320053661266
ENSMUSG00000041781,0.2803883615632726
ENSMUSG00000090050,-1.0267579295863005
ENSMUSG00000041771,-2.003642169321539
ENSMUSG00000044456,6.536578193012202
ENSMUSG00000021190,11.836129382381134
ENSMUSG00000113265,2.01017094712803
ENSMUSG00000021192,-0.524026657217347
ENSMUSG00000021194,-0.37040924136098724
ENSMUSG00000057963,3.1221909690421015
ENSMUSG00000095174,1.458362250430742
ENSMUSG00000096458,-0.7042647384657451
ENSMUSG00000046675,0.27912679908446597
ENSMUSG00000041712,-0.5476959421822645
ENSMUSG00000041702,0.38791313996402615
ENSMUSG00000113907,2.117430834845298
ENSMUSG00000021198,-1.2203010220539823
ENSMUSG00000041669,6.360999241503979
ENSMUSG00000096753,1.1619597574845402
ENSMUSG00000100789,0.6919277475493465
ENSMUSG00000021200,6.960563077019616
ENSMUSG00000090185,3.113063794899874
ENSMUSG00000021203,-0.4370878718277491
ENSMUSG00000041645,-0.08833459419639345
ENSMUSG00000064215,8.382439788516335
ENSMUSG00000079017,1.04193160858847
ENSMUSG00000021208,-1.135772289516166
ENSMUSG00000021209,-1.8086608683957082
ENSMUSG00000061947,0.21818446673679354
ENSMUSG00000060807,NaN
ENSMUSG00000071179,NaN
ENSMUSG00000071178,-0.9645513966214883
ENSMUSG00000066366,NaN
ENSMUSG00000058260,-0.4624135080263608
ENSMUSG00000041567,1.1723386390608481
ENSMUSG00000041481,NaN
ENSMUSG00000079012,NaN
ENSMUSG00000021091,1.820669384052959
ENSMUSG00000112954,NaN
ENSMUSG00000041415,-0.325638822289517
ENSMUSG00000021097,6.565401519969141
ENSMUSG00000021101,1.9011133037518946
ENSMUSG00000100975,1.5730710371231829
ENSMUSG00000054150,2.4308213865820747
ENSMUSG00000113995,2.2923859015004924
ENSMUSG00000113722,-1.5227413093887707
ENSMUSG00000021102,3.5070638882049483
ENSMUSG00000060863,-1.0818731915429758
ENSMUSG00000079007,NaN
ENSMUSG00000097929,-0.9295468635650924
ENSMUSG00000113314,-0.5923356459584583
ENSMUSG00000114181,1.4106898108488357
ENSMUSG00000094910,0.03517620378088763
ENSMUSG00000021070,1.3181881558333746
ENSMUSG00000041347,1.3891918906083098
ENSMUSG00000041341,-0.46366759968927085
ENSMUSG00000044715,0.46652984365806255
ENSMUSG00000041323,1.4256737178921082
ENSMUSG00000021111,-0.9157130548312503
ENSMUSG00000113537,-1.4258875191721607
ENSMUSG00000113835,0.7206357349115317
ENSMUSG00000021115,-0.6206833727512011
ENSMUSG00000113427,-1.8745928123568214
ENSMUSG00000114149,-1.1248893143943428
ENSMUSG00000091280,-0.09378447993429839
ENSMUSG00000092066,NaN
ENSMUSG00000091583,-0.8680712082247324
ENSMUSG00000085820,-0.5748752013252965
ENSMUSG00000085801,NaN
ENSMUSG00000086319,-1.431326248239038
ENSMUSG00000085120,-1.259785726777093
ENSMUSG00000113415,NaN
ENSMUSG00000085641,NaN
ENSMUSG00000086975,-0.5662233597092725
ENSMUSG00000048251,0.8830725388285589
ENSMUSG00000056770,0.7623449516637557
ENSMUSG00000021258,-1.6324334350949234
ENSMUSG00000084883,-0.7680162549758741
ENSMUSG00000021260,-1.6450946904937995
ENSMUSG00000097847,-1.2906470320491452
ENSMUSG00000021259,-1.3074792146558265
ENSMUSG00000058070,3.973286476566184
ENSMUSG00000097788,-1.4344518221206224
ENSMUSG00000021262,-0.42785453652343225
ENSMUSG00000021263,-0.35195946167238273
ENSMUSG00000113396,NaN
ENSMUSG00000112971,-1.7307897351986092
ENSMUSG00000021264,0.22649387533053403
ENSMUSG00000021265,0.5195158519025819
ENSMUSG00000048856,0.655629848941785
ENSMUSG00000021266,-1.1746288400244627
ENSMUSG00000040877,-1.2678346958891105
ENSMUSG00000040867,-1.2756318951695877
ENSMUSG00000040856,2.2136111988085627
ENSMUSG00000112977,-1.8632420490315675
ENSMUSG00000021268,-0.775493074210236
ENSMUSG00000085925,-2.3131347648358425
ENSMUSG00000097451,-1.218894916179636
ENSMUSG00000098202,-1.943084477830911
ENSMUSG00000097391,-1.8955010931677196
ENSMUSG00000112940,NaN
ENSMUSG00000113063,-1.3003792560361846
ENSMUSG00000113868,3.693182150656706
ENSMUSG00000113331,NaN
ENSMUSG00000113733,NaN
ENSMUSG00000113193,-0.008863469311641297
ENSMUSG00000113581,1.198210465684633
ENSMUSG00000075707,-0.599956273942279
ENSMUSG00000017843,-0.0046286723338980615
ENSMUSG00000113585,-0.10784952324085112
ENSMUSG00000113361,-0.3089241004095561
ENSMUSG00000113702,-1.3494412743219726
ENSMUSG00000113781,-0.45796788444604714
ENSMUSG00000018707,-0.724330757153849
ENSMUSG00000090327,-0.46456792434123706
ENSMUSG00000056508,-0.85121851788833
ENSMUSG00000021270,2.4836123667731176
ENSMUSG00000037957,1.1863496090202443
ENSMUSG00000056458,-2.1807632428827346
ENSMUSG00000097650,-0.6173092683326549
ENSMUSG00000097832,NaN
ENSMUSG00000021271,0.20768711135792806
ENSMUSG00000021276,-1.2628667363452637
ENSMUSG00000021275,-0.6260070474524566
ENSMUSG00000037904,-0.8346314143998602
ENSMUSG00000037896,-1.0389052517727042
ENSMUSG00000083193,-0.5036655533249019
ENSMUSG00000021277,-0.09010314346689009
ENSMUSG00000021278,1.5566811312822026
ENSMUSG00000097381,-1.9458185382100486
ENSMUSG00000021279,-1.082731183237849
ENSMUSG00000087075,-0.49333371344397364
ENSMUSG00000021280,1.1561699389846856
ENSMUSG00000097081,-0.6483987593204366
ENSMUSG00000021281,2.5352872641421142
ENSMUSG00000113029,3.5138967672045913
ENSMUSG00000010529,1.674826920592122
ENSMUSG00000021282,2.0836641018306987
ENSMUSG00000096995,-1.6194612055409863
ENSMUSG00000007411,-1.3861021182705542
ENSMUSG00000113910,-0.5359435895330357
ENSMUSG00000001270,-0.18952448660711377
ENSMUSG00000060950,-1.2075550275351148
ENSMUSG00000112991,NaN
ENSMUSG00000049792,1.2195880499370155
ENSMUSG00000037787,0.6110681379733744
ENSMUSG00000090193,NaN
ENSMUSG00000090026,-0.09005037291581341
ENSMUSG00000021288,-0.2651940608900545
ENSMUSG00000021287,3.284516553964567
ENSMUSG00000021286,-0.11129399837787303
ENSMUSG00000021285,-1.1277625086623317
ENSMUSG00000113769,4.540007847526475
ENSMUSG00000113088,3.2287013833903386
ENSMUSG00000021290,3.7441928344336275
ENSMUSG00000054003,-0.22857913353721102
ENSMUSG00000091402,2.8755794194793323
ENSMUSG00000037686,0.3166362713470274
ENSMUSG00000021294,-0.2806881934617764
ENSMUSG00000113120,1.6734911670259982
ENSMUSG00000047828,-1.3681190900325098
ENSMUSG00000113189,-2.6503590106647033
ENSMUSG00000043122,-1.066789555978589
ENSMUSG00000054013,-1.010201189947923
ENSMUSG00000037679,-0.15267527556888866
ENSMUSG00000011148,1.311667857776516
ENSMUSG00000064326,1.2088401910880207
ENSMUSG00000001729,1.9828167330140065
ENSMUSG00000037638,1.5135401739136143
ENSMUSG00000072825,1.3832028948068735
ENSMUSG00000052160,8.499477438647302
ENSMUSG00000072812,2.181606776404484
ENSMUSG00000037594,-0.4405731419129793
ENSMUSG00000047832,0.07036212079698975
ENSMUSG00000021298,2.3102004880417977
ENSMUSG00000002799,-2.0509712353860743
ENSMUSG00000002804,1.6131132767814105
ENSMUSG00000097476,-1.138776681671316
ENSMUSG00000011158,-0.2665492911738027
ENSMUSG00000002803,0.8142940965987028
ENSMUSG00000097100,2.5866917005334615
ENSMUSG00000021143,4.622275564032602
ENSMUSG00000012211,1.6409888846011529
ENSMUSG00000021144,-1.3627517278019161
ENSMUSG00000006356,2.2318389545982065
ENSMUSG00000006360,1.9735467361870729
ENSMUSG00000037466,-0.12677698882081373
ENSMUSG00000049036,0.9635920948811693
ENSMUSG00000076612,-0.9251200268406046
ENSMUSG00000076614,NaN
ENSMUSG00000076615,NaN
ENSMUSG00000104213,9.86121304960527
ENSMUSG00000076617,4.133716423452964
ENSMUSG00000076618,NaN
ENSMUSG00000094502,NaN
ENSMUSG00000106599,NaN
ENSMUSG00000042063,-0.04039831825982311
ENSMUSG00000011171,0.2807792980816176
ENSMUSG00000093765,0.6358642546334621
ENSMUSG00000042050,-1.5465479841987764
ENSMUSG00000078984,-0.20220048340575777
ENSMUSG00000113527,0.21524604476035156
ENSMUSG00000021171,-1.3158223805421716
ENSMUSG00000112980,-0.12314079690334556
ENSMUSG00000042029,-1.0352403426821306
ENSMUSG00000056553,-1.1197830025868407
ENSMUSG00000099907,-1.2725191181868067
ENSMUSG00000101930,-2.5152711498458387
ENSMUSG00000041992,2.844009179159404
ENSMUSG00000113575,2.0054595226997156
ENSMUSG00000021175,-0.6781309557627471
ENSMUSG00000018581,3.229586786987198
ENSMUSG00000113831,-0.4076919706316381
ENSMUSG00000025323,-0.46469232137492283
ENSMUSG00000113875,NaN
ENSMUSG00000048562,-0.1818256601082375
ENSMUSG00000072791,-0.515483607714879
ENSMUSG00000025321,1.1412812826371437
ENSMUSG00000041886,-1.0810011532263828
ENSMUSG00000114186,10.49423984456325
ENSMUSG00000048004,0.19886843805387758
ENSMUSG00000113784,-1.2059218425074036
ENSMUSG00000113271,-1.503508843179744
ENSMUSG00000112968,-0.8051305402156237
ENSMUSG00000097709,0.7225288716164417
ENSMUSG00000021218,1.4363514539626405
ENSMUSG00000033799,-0.9041937405760678
ENSMUSG00000033781,-0.7686966142339066
ENSMUSG00000113759,NaN
ENSMUSG00000113259,NaN
ENSMUSG00000114091,NaN
ENSMUSG00000021215,-1.163821349383053
ENSMUSG00000044988,0.06645852830479312
ENSMUSG00000033715,NaN
ENSMUSG00000021214,-0.3775687177331709
ENSMUSG00000021213,6.309439729489465
ENSMUSG00000071551,NaN
ENSMUSG00000021210,0.6718238693714167
ENSMUSG00000054757,-0.630962339095213
ENSMUSG00000021207,0.6090589732955747
ENSMUSG00000045410,-0.0935103172080801
ENSMUSG00000113717,NaN
ENSMUSG00000053499,-0.4084004987312511
ENSMUSG00000113866,0.26104613766370405
ENSMUSG00000114098,-0.46345522123137767
ENSMUSG00000114053,-1.0672204796906155
ENSMUSG00000100625,NaN
ENSMUSG00000000078,0.08584275493337729
ENSMUSG00000113757,2.19517997633464
ENSMUSG00000113017,2.450157520515068
ENSMUSG00000114097,NaN
ENSMUSG00000021193,-0.7586690791935606
ENSMUSG00000021196,-0.8499230078801467
ENSMUSG00000114017,-1.2205893649701136
ENSMUSG00000113241,-0.5342509799127801
ENSMUSG00000114126,NaN
ENSMUSG00000052551,33.5478582485266
ENSMUSG00000021147,-0.16225710492091136
ENSMUSG00000058258,0.610931149200432
ENSMUSG00000021148,NaN
ENSMUSG00000033520,-0.5632398012033386
ENSMUSG00000021149,0.49691207672327076
ENSMUSG00000113543,-1.002440024411089
ENSMUSG00000033499,-0.18421112375358598
ENSMUSG00000048264,-1.5386347520719228
ENSMUSG00000114138,-0.1384277784843524
ENSMUSG00000021156,-0.9298484140165149
ENSMUSG00000113885,-1
ENSMUSG00000046159,2.3984930504634034
ENSMUSG00000113680,-2.652478007589125
ENSMUSG00000113261,-1.5249145151443286
ENSMUSG00000097009,-1.5070347698070936
ENSMUSG00000113243,NaN
ENSMUSG00000114134,NaN
ENSMUSG00000113673,NaN
ENSMUSG00000021313,-0.5139928101914522
ENSMUSG00000021311,0.9726414560554816
ENSMUSG00000052374,0.6246222267039455
ENSMUSG00000050244,0.19882485321998628
ENSMUSG00000057554,0.41290318421679034
ENSMUSG00000095105,-0.9685061462596107
ENSMUSG00000114115,NaN
ENSMUSG00000057069,-2.3164046337813833
ENSMUSG00000021306,-0.16093929173333452
ENSMUSG00000005397,6.204490678040894
ENSMUSG00000113380,0.14632418975173353
ENSMUSG00000019726,-0.7741014904494649
ENSMUSG00000021303,-0.463403485218927
ENSMUSG00000113811,-1.206679433722679
ENSMUSG00000039242,-2.0908114110711264
ENSMUSG00000039233,-1.1801533093799221
ENSMUSG00000021302,-0.9861636996455005
ENSMUSG00000039219,0.1737936318169563
ENSMUSG00000113775,-0.669777599066779
ENSMUSG00000021301,-0.717196437107278
ENSMUSG00000113654,-1.3992282202302497
ENSMUSG00000015672,0.6813884086449227
ENSMUSG00000015671,0.755579703744624
ENSMUSG00000039182,-0.7788597742827453
ENSMUSG00000113410,NaN
ENSMUSG00000097806,-0.76002974263946
ENSMUSG00000097684,-0.3147163105346682
ENSMUSG00000021318,5.770289703776209
ENSMUSG00000113960,-2.5505995443822136
ENSMUSG00000113338,-2.43886548761921
ENSMUSG00000114057,-0.8962759012520268
ENSMUSG00000041324,-1.1811049338533521
ENSMUSG00000113224,NaN
ENSMUSG00000055137,3.464489280142809
ENSMUSG00000113851,0.7084391082070872
ENSMUSG00000012429,-0.1079199279498301
ENSMUSG00000041297,-0.8721407116865365
ENSMUSG00000008859,-0.11942968717223983
ENSMUSG00000113100,0.6416836685205568
ENSMUSG00000075054,1.1817004145588483
ENSMUSG00000113847,0.5524829522424204
ENSMUSG00000113470,-0.13508715687812012
ENSMUSG00000009734,0.7736300361739751
ENSMUSG00000114118,NaN
ENSMUSG00000041236,-0.7786287554902092
ENSMUSG00000021314,-0.21324337927770917
ENSMUSG00000113576,0.3820398274545916
ENSMUSG00000114080,-0.999977190926167
ENSMUSG00000105715,NaN
ENSMUSG00000076746,NaN
ENSMUSG00000076757,-1.1306346067710675
ENSMUSG00000003062,0.5672157782681184
ENSMUSG00000114189,6.554743443375964
ENSMUSG00000002808,1.034195169425374
ENSMUSG00000021319,1.0946520203996426
ENSMUSG00000041138,-0.8857865175016034
ENSMUSG00000053101,8.86320492774748
ENSMUSG00000041112,2.0613401604763575
ENSMUSG00000113313,5.611477993998876
ENSMUSG00000113183,0.7595645436449422
ENSMUSG00000021322,2.5447573762605575
ENSMUSG00000060404,0.41979870072561926
ENSMUSG00000113104,-0.9349606788877656
ENSMUSG00000021326,0.6039824430979042
ENSMUSG00000004341,1.692022779819332
ENSMUSG00000036721,-0.6115357440533633
ENSMUSG00000021327,-0.7476859741009368
ENSMUSG00000055313,-0.7449066261014455
ENSMUSG00000085788,-0.3086820285028689
ENSMUSG00000022228,-1.3383362407504966
ENSMUSG00000059395,0.3176760055134298
ENSMUSG00000114702,2.3880966869215063
ENSMUSG00000054931,-0.29260005875542283
ENSMUSG00000078139,-0.9449981180843149
ENSMUSG00000079941,-0.43229979674784486
ENSMUSG00000063894,0
ENSMUSG00000048996,NaN
ENSMUSG00000054890,-0.3327975090927522
ENSMUSG00000046016,0.3710200659640778
ENSMUSG00000049737,-1.6053832530038907
ENSMUSG00000067455,0.6705202151111929
ENSMUSG00000064288,5.556789597628534
ENSMUSG00000095217,NaN
ENSMUSG00000058773,1.6480861848791137
ENSMUSG00000101972,NaN
ENSMUSG00000069308,NaN
ENSMUSG00000069305,2.5542390263074375
ENSMUSG00000094777,0.29754532485998847
ENSMUSG00000069303,0.5616671905002704
ENSMUSG00000085393,NaN
ENSMUSG00000006720,-0.6215744537447869
ENSMUSG00000016982,NaN
ENSMUSG00000006179,-0.6674807088398775
ENSMUSG00000085827,-0.613752853857647
ENSMUSG00000060639,0.8043325778887478
ENSMUSG00000069300,2.522617240493361
ENSMUSG00000069299,NaN
ENSMUSG00000069294,3.0165407601349226
ENSMUSG00000101073,-1.0251880146786156
ENSMUSG00000094898,0.09625585058948183
ENSMUSG00000101578,-0.1053815706144829
ENSMUSG00000085221,NaN
ENSMUSG00000084136,-0.6751231686558528
ENSMUSG00000071491,-1.250696201303164
ENSMUSG00000061296,NaN
ENSMUSG00000061829,NaN
ENSMUSG00000115020,-1.223370251927287
ENSMUSG00000085122,-3.5587224132913056
ENSMUSG00000087097,0.5860620344740783
ENSMUSG00000046351,-0.11369621157571914
ENSMUSG00000036376,3.1505962299842807
ENSMUSG00000085024,-0.041638869712116174
ENSMUSG00000113440,0.2804715014890828
ENSMUSG00000000706,NaN
ENSMUSG00000053216,-1.2347111898868293
ENSMUSG00000085016,NaN
ENSMUSG00000060981,1.184244738760881
ENSMUSG00000099517,NaN
ENSMUSG00000114456,NaN
ENSMUSG00000100210,NaN
ENSMUSG00000069274,NaN
ENSMUSG00000052565,-0.20936038250670902
ENSMUSG00000069273,NaN
ENSMUSG00000069272,0.3826214533898418
ENSMUSG00000058385,1.2629247074434264
ENSMUSG00000071478,NaN
ENSMUSG00000099583,0.5106609513779109
ENSMUSG00000061482,0.7583191690438406
ENSMUSG00000047246,1.8425208935822666
ENSMUSG00000051627,0.5639060457030737
ENSMUSG00000069270,-0.24389880043582884
ENSMUSG00000018102,2.794439826993882
ENSMUSG00000036211,NaN
ENSMUSG00000060678,-0.0019149886726429269
ENSMUSG00000006611,2.2851895355802947
ENSMUSG00000036181,2.8521720720022183
ENSMUSG00000075031,NaN
ENSMUSG00000069266,NaN
ENSMUSG00000064140,NaN
ENSMUSG00000087173,NaN
ENSMUSG00000036110,NaN
ENSMUSG00000021335,NaN
ENSMUSG00000021337,NaN
ENSMUSG00000021338,0.14562963981538993
ENSMUSG00000016756,4.500023772012688
ENSMUSG00000084788,4.958776121519699
ENSMUSG00000036006,-0.6081671638831195
ENSMUSG00000085861,1.1421591285030526
ENSMUSG00000006715,1.4374533957446465
ENSMUSG00000019132,0.020677513702201666
ENSMUSG00000006717,0.6718031672004938
ENSMUSG00000035958,-0.6438753645718419
ENSMUSG00000006711,-2.8318504271643703
ENSMUSG00000086796,-1.3404880973275692
ENSMUSG00000035936,-0.39779093794611436
ENSMUSG00000086448,-0.593478034382881
ENSMUSG00000021340,1.426237689350825
ENSMUSG00000021339,-0.07383040015731104
ENSMUSG00000035910,9.751460444600665
ENSMUSG00000048978,4.025002971360852
ENSMUSG00000086531,-0.795004494038295
ENSMUSG00000114646,-1.2914225556778787
ENSMUSG00000021342,NaN
ENSMUSG00000038883,NaN
ENSMUSG00000019756,NaN
ENSMUSG00000062551,NaN
ENSMUSG00000017064,NaN
ENSMUSG00000113061,-0.7958343225741918
ENSMUSG00000113216,-0.8757205260022545
ENSMUSG00000085936,20.764345754443184
ENSMUSG00000113352,NaN
ENSMUSG00000076431,7.62349030637197
ENSMUSG00000086363,-0.11286624401799387
ENSMUSG00000006191,0.15407914029994293
ENSMUSG00000016477,2.057677518799693
ENSMUSG00000086893,NaN
ENSMUSG00000085188,2.2115170900110743
ENSMUSG00000038732,8.67012246203057
ENSMUSG00000049115,-1.1611337073916843
ENSMUSG00000113424,1.8631291122874134
ENSMUSG00000038462,1.4385786512214023
ENSMUSG00000086263,NaN
ENSMUSG00000069255,-0.3109891855869703
ENSMUSG00000021356,1.9884793534081155
ENSMUSG00000113515,-0.6271084667878619
ENSMUSG00000021357,-1.1251901786767413
ENSMUSG00000076430,-0.06454412194859284
ENSMUSG00000087460,NaN
ENSMUSG00000085620,0.21832311939940086
ENSMUSG00000087140,NaN
ENSMUSG00000090863,NaN
ENSMUSG00000038415,3.2586456166708144
ENSMUSG00000038408,1.993623941031843
ENSMUSG00000038402,3.432014496234812
ENSMUSG00000086144,-0.46014218519271854
ENSMUSG00000050295,2.612061185882541
ENSMUSG00000038372,0.8875680400157637
ENSMUSG00000113935,NaN
ENSMUSG00000044951,-0.7774494508972878
ENSMUSG00000042874,0.604840281330298
ENSMUSG00000021400,-0.6544210926093702
ENSMUSG00000044734,3.704332901803895
ENSMUSG00000079049,-1.1798208119996807
ENSMUSG00000042842,1.5785192073377599
ENSMUSG00000114185,NaN
ENSMUSG00000045827,1.2967354822394344
ENSMUSG00000113726,NaN
ENSMUSG00000051029,-0.5732246651559841
ENSMUSG00000038327,NaN
ENSMUSG00000112963,NaN
ENSMUSG00000069248,-3.460702205336855
ENSMUSG00000052180,0.37255277807246723
ENSMUSG00000060147,0.09348999760212877
ENSMUSG00000085457,-0.8680900397201602
ENSMUSG00000046949,-0.2655042987822952
ENSMUSG00000021408,1.2349470694577451
ENSMUSG00000038286,-0.22311357502958853
ENSMUSG00000058672,3.0418399993383374
ENSMUSG00000113591,0.27796360594933067
ENSMUSG00000113645,1.480125596314768
ENSMUSG00000045136,2.6569742459048227
ENSMUSG00000113883,0.6955144553159159
ENSMUSG00000071451,0.7763156053858263
ENSMUSG00000038267,0.5990367674951025
ENSMUSG00000113998,-2.934106170258062
ENSMUSG00000021411,0.7446549597411598
ENSMUSG00000086786,NaN
ENSMUSG00000113457,NaN
ENSMUSG00000038246,NaN
ENSMUSG00000113484,0.8652442595769528
ENSMUSG00000113170,-1.1242101634802775
ENSMUSG00000021413,-1.0258707593805407
ENSMUSG00000021414,0.7118360148981453
ENSMUSG00000021415,NaN
ENSMUSG00000085962,0.25928193805880917
ENSMUSG00000021417,1.1188740823998582
ENSMUSG00000114061,NaN
ENSMUSG00000113738,NaN
ENSMUSG00000114661,-0.35344497538849096
ENSMUSG00000059288,0.09807478580880263
ENSMUSG00000114373,0.2637986806738061
ENSMUSG00000021418,-0.05437367795395477
ENSMUSG00000114270,-0.20423059514061262
ENSMUSG00000114647,-0.6290833704109626
ENSMUSG00000050423,1.6601759008424757
ENSMUSG00000046573,-1.215780371573592
ENSMUSG00000114857,-1.2121661587520842
ENSMUSG00000114407,1.1510680736904981
ENSMUSG00000021420,0.02551334535800891
ENSMUSG00000114387,-0.866026757601995
ENSMUSG00000114851,-1.1313062706040435
ENSMUSG00000039114,0.5157154818903706
ENSMUSG00000114708,-0.6854889150330938
ENSMUSG00000114483,1.2852733122014803
ENSMUSG00000039109,31.403136646671438
ENSMUSG00000114329,2.1658020869514494
ENSMUSG00000114508,NaN
ENSMUSG00000021423,24.930869991386498
ENSMUSG00000100760,NaN
ENSMUSG00000114701,3.9062102156776044
ENSMUSG00000114573,0.6141448248974385
ENSMUSG00000114665,1.4207534481451798
ENSMUSG00000114784,2.1631570287513764
ENSMUSG00000114404,NaN
ENSMUSG00000114355,2.6352584606023597
ENSMUSG00000114800,1.1780817378715631
ENSMUSG00000039087,15.029533571759499
ENSMUSG00000114370,4.26679479205127
ENSMUSG00000021427,0.3451118145865295
ENSMUSG00000044566,-0.7439157009546271
ENSMUSG00000021428,-0.32652531225878373
ENSMUSG00000054889,NaN
ENSMUSG00000021431,0.4222137539545544
ENSMUSG00000114525,-0.6402830420197022
ENSMUSG00000039004,16.045827377154744
ENSMUSG00000114895,-0.4613175423160745
ENSMUSG00000038991,0.6438286411938193
ENSMUSG00000114638,4.368572725520341
ENSMUSG00000038982,-0.7543823658914995
ENSMUSG00000114830,5.127163962147634
ENSMUSG00000001707,1.0202448678428648
ENSMUSG00000114767,-1.7018813212308495
ENSMUSG00000114845,NaN
ENSMUSG00000114319,NaN
ENSMUSG00000021432,-0.2350089234919461
ENSMUSG00000096932,-0.37127288462045493
ENSMUSG00000114221,NaN
ENSMUSG00000114841,-0.7886193010348866
ENSMUSG00000114300,NaN
ENSMUSG00000114710,NaN
ENSMUSG00000114491,-0.7651084040519395
ENSMUSG00000047094,-0.7726515122503799
ENSMUSG00000021359,NaN
ENSMUSG00000114936,NaN
ENSMUSG00000097752,3.1255352704788995
ENSMUSG00000021360,-0.5447009973453152
ENSMUSG00000114662,-1.3915324259852615
ENSMUSG00000086693,0.5947260653827033
ENSMUSG00000038683,1.2612464092623854
