Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSMUSG00000033740,St18,0.08874187268050862,-5.688928058988671,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008056947506487894,4.5867381729710575,5.688928058988671,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008056947506487894
ENSMUSG00000051285,Pcmtd1,0.863169494154017,0.28733752353429554,0.5465572551161098,0.7070802310837487,-0.28733752353429554,0.5465572551160623
ENSMUSG00000097797,Gm26901,0.07919696195615158,1.9805310398259137,0.000008065899504292806,0.019340268902728358,-1.9805310398259137,0.000008065899504292806
ENSMUSG00000025909,Sntg1,3.7881686900492118,2.602158939674837,0.0000000000015865163405543286,0.6235302694239623,-2.602158939674837,0.0000000000015865163405543286
ENSMUSG00000061024,Rrs1,0.022443438730244913,-1.84650624809339,0.0000001245864247174727,0.08045551863534997,1.84650624809339,0.0000001245864247174727
ENSMUSG00000025911,Adhfe1,0.01715504224783088,-3.641503963631012,0.000000000000000000000000000000000027597990726347147,0.21506379019833932,3.641503963631012,0.000000000000000000000000000000000027597990726347147
ENSMUSG00000079671,2610203C22Rik,0.024507203211186972,-2.5452018253318793,0.000000000000004552249620392128,0.14311798988018984,2.5452018253318793,0.000000000000004552249620392128
ENSMUSG00000067879,Vxn,0.12008529573481617,-0.45399531783115465,0.22022601942918787,0.16400548029513648,0.45399531783115465,0.22022601942918787
ENSMUSG00000025912,Mybl1,0.006320278722885061,-1.1875431659284574,0.0916437739349539,0.013924993609964418,1.1875431659284574,0.0916437739349539
ENSMUSG00000045210,Vcpip1,0.14381858726564986,-0.5361661274812399,0.11454102835196764,0.20810129339335712,0.5361661274812399,0.11454102835196764
ENSMUSG00000097893,1700034P13Rik,0.0070941904032383344,-0.7761169202019929,0.3407585751205585,0.011604161341637014,0.7761169202019929,0.3407585751205585
ENSMUSG00000025915,Sgk3,0.3806355614537514,0.3855844505321353,0.4308592651915406,0.2908776442970345,-0.3855844505321353,0.4308592651915406
ENSMUSG00000046101,Mcmdc2,0.08384043203827123,2.1191857011313147,0.0000018831486010464454,0.018566658146619223,-2.1191857011313147,0.0000018831486010464454
ENSMUSG00000098234,Snhg6,0.0432100688197244,-0.8493659022326314,0.01951929890470468,0.07736107561091343,0.8493659022326314,0.01951929890470468
